task_id,task_type,source_dataset,source_url,split,original_id,complexity_level,domain,task_content,ground_truth_type,ground_truth_source,scoring_rubric_id,answerable_label,license_or_access_note
P-L4-NPLAN-0026,planning,NaturalPlan/meeting_planning,https://github.com/google-deepmind/natural-plan,data_json,meeting_planning_example_607,L4,meeting_planning,"You are visiting San Francisco for the day and want to meet as many friends as possible. Solve the problem by considering various different schedules and picking the best one to optimize your goals.

Travel distances (in minutes):
Sunset District to Russian Hill: 24.
Sunset District to The Castro: 17.
Sunset District to Richmond District: 12.
Sunset District to Marina District: 21.
Sunset District to North Beach: 29.
Sunset District to Union Square: 30.
Sunset District to Golden Gate Park: 11.
Russian Hill to Sunset District: 23.
Russian Hill to The Castro: 21.
Russian Hill to Richmond District: 14.
Russian Hill to Marina District: 7.
Russian Hill to North Beach: 5.
Russian Hill to Union Square: 11.
Russian Hill to Golden Gate Park: 21.
The Castro to Sunset District: 17.
The Castro to Russian Hill: 18.
The Castro to Richmond District: 16.
The Castro to Marina District: 21.
The Castro to North Beach: 20.
The Castro to Union Square: 19.
The Castro to Golden Gate Park: 11.
Richmond District to Sunset District: 11.
Richmond District to Russian Hill: 13.
Richmond District to The Castro: 16.
Richmond District to Marina District: 9.
Richmond District to North Beach: 17.
Richmond District to Union Square: 21.
Richmond District to Golden Gate Park: 9.
Marina District to Sunset District: 19.
Marina District to Russian Hill: 8.
Marina District to The Castro: 22.
Marina District to Richmond District: 11.
Marina District to North Beach: 11.
Marina District to Union Square: 16.
Marina District to Golden Gate Park: 18.
North Beach to Sunset District: 27.
North Beach to Russian Hill: 4.
North Beach to The Castro: 22.
North Beach to Richmond District: 18.
North Beach to Marina District: 9.
North Beach to Union Square: 7.
North Beach to Golden Gate Park: 22.
Union Square to Sunset District: 26.
Union Square to Russian Hill: 13.
Union Square to The Castro: 19.
Union Square to Richmond District: 20.
Union Square to Marina District: 18.
Union Square to North Beach: 10.
Union Square to Golden Gate Park: 22.
Golden Gate Park to Sunset District: 10.
Golden Gate Park to Russian Hill: 19.
Golden Gate Park to The Castro: 13.
Golden Gate Park to Richmond District: 7.
Golden Gate Park to Marina District: 16.
Golden Gate Park to North Beach: 24.
Golden Gate Park to Union Square: 22.

CONSTRAINTS: You arrive at Sunset District at 9:00AM. Karen will be at Russian Hill from 8:45PM to 9:45PM. You'd like to meet Karen for a minimum of 60 minutes. Jessica will be at The Castro from 3:45PM to 7:30PM. You'd like to meet Jessica for a minimum of 60 minutes. Matthew will be at Richmond District from 7:30AM to 3:15PM. You'd like to meet Matthew for a minimum of 15 minutes. Michelle will be at Marina District from 10:30AM to 6:45PM. You'd like to meet Michelle for a minimum of 75 minutes. Carol will be at North Beach from 12:00PM to 5:00PM. You'd like to meet Carol for a minimum of 90 minutes. Stephanie will be at Union Square from 10:45AM to 2:15PM. You'd like to meet Stephanie for a minimum of 30 minutes. Linda will be at Golden Gate Park from 10:45AM to 10:00PM. You'd like to meet Linda for a minimum of 90 minutes.

Your response should start with 'SOLUTION:'.",rubric,Natural Plan golden_plan and official evaluation script,RUB-P-NPLAN-v1,answerable,"Natural Plan repository: code Apache-2.0, materials CC-BY per README."
P-L5-NPLAN-0048,planning,NaturalPlan/trip_planning,https://github.com/google-deepmind/natural-plan,data_json,trip_planning_example_905,L5,trip_planning,"You plan to visit 7 European cities for 15 days in total. You only take direct flights to commute between cities. You want to spend 2 days in Dubrovnik. You plan to stay in Riga for 4 days. You have to attend a workshop in Riga between day 1 and day 4. You would like to visit Reykjavik for 4 days. You would like to visit Geneva for 5 days. You plan to visit relatives in Geneva between day 6 and day 10. You would like to visit Zurich for 2 days. You want to spend 2 days in Brussels. You would like to visit Helsinki for 2 days. You want to meet a friend in Helsinki between day 14 and day 15.

Here are the cities that have direct flights:
Zurich and Helsinki, Reykjavik and Helsinki, Brussels and Helsinki, Riga and Helsinki, Riga and Brussels, Brussels and Reykjavik, Geneva and Helsinki, Dubrovnik and Helsinki, Zurich and Brussels, Riga and Zurich, Geneva and Brussels, Zurich and Geneva, Zurich and Reykjavik, Zurich and Dubrovnik, Dubrovnik and Geneva.

Find a trip plan of visiting the cities for 15 days by taking direct flights to commute between them.",rubric,Natural Plan golden_plan and official evaluation script,RUB-P-NPLAN-v1,answerable,"Natural Plan repository: code Apache-2.0, materials CC-BY per README."
P-L5-NPLAN-0054,planning,NaturalPlan/trip_planning,https://github.com/google-deepmind/natural-plan,data_json,trip_planning_example_1497,L5,trip_planning,"You plan to visit 10 European cities for 24 days in total. You only take direct flights to commute between cities. You want to spend 5 days in Berlin. You would like to meet your friends at Berlin between day 18 and day 22 to tour together. You would like to visit Vilnius for 4 days. You would like to visit Lyon for 2 days. You plan to stay in Brussels for 2 days. During day 4 and day 5, you have to attend a conference in Brussels. You want to spend 3 days in Stuttgart. You plan to stay in Bucharest for 3 days. You have to attend a workshop in Bucharest between day 5 and day 7. You would like to visit Prague for 3 days. You are going to attend a wedding in Prague between day 2 and day 4. You plan to stay in Dubrovnik for 5 days. You want to spend 2 days in Helsinki. You would like to visit Frankfurt for 4 days.

Here are the cities that have direct flights:
Berlin and Stuttgart, Prague and Brussels, Helsinki and Berlin, Prague and Helsinki, Bucharest and Frankfurt, from Brussels to Frankfurt, Frankfurt and Helsinki, Brussels and Helsinki, Dubrovnik and Helsinki, Brussels and Vilnius, Lyon and Prague, Lyon and Bucharest, Prague and Frankfurt, Prague and Bucharest, Lyon and Brussels, Lyon and Frankfurt, Brussels and Bucharest, Vilnius and Berlin, Frankfurt and Dubrovnik, Helsinki and Vilnius, Brussels and Berlin, Frankfurt and Berlin, Frankfurt and Stuttgart, Frankfurt and Vilnius.

Find a trip plan of visiting the cities for 24 days by taking direct flights to commute between them.",rubric,Natural Plan golden_plan and official evaluation script,RUB-P-NPLAN-v1,answerable,"Natural Plan repository: code Apache-2.0, materials CC-BY per README."
P-L5-NPLAN-0044,planning,NaturalPlan/trip_planning,https://github.com/google-deepmind/natural-plan,data_json,trip_planning_example_651,L5,trip_planning,"You plan to visit 6 European cities for 16 days in total. You only take direct flights to commute between cities. You would like to visit Florence for 5 days. You want to spend 4 days in Paris. You would like to visit Porto for 2 days. You plan to stay in Valencia for 3 days. You are going to attend a wedding in Valencia between day 14 and day 16. You plan to stay in Vienna for 3 days. You want to meet a friend in Vienna between day 11 and day 13. You would like to visit Riga for 4 days. You would like to meet your friends at Riga between day 1 and day 4 to tour together.

Here are the cities that have direct flights:
Porto and Valencia, Vienna and Porto, Paris and Valencia, Paris and Florence, Paris and Porto, Florence and Vienna, Riga and Vienna, Paris and Vienna, Riga and Paris, Vienna and Valencia.

Find a trip plan of visiting the cities for 16 days by taking direct flights to commute between them.",rubric,Natural Plan golden_plan and official evaluation script,RUB-P-NPLAN-v1,answerable,"Natural Plan repository: code Apache-2.0, materials CC-BY per README."
P-L5-NPLAN-0049,planning,NaturalPlan/trip_planning,https://github.com/google-deepmind/natural-plan,data_json,trip_planning_example_1136,L5,trip_planning,"You plan to visit 8 European cities for 19 days in total. You only take direct flights to commute between cities. You plan to stay in Lyon for 5 days. You plan to stay in Munich for 3 days. You plan to stay in Valencia for 2 days. You plan to stay in Dubrovnik for 4 days. You plan to stay in Porto for 3 days. During day 11 and day 13, you have to attend a conference in Porto. You plan to stay in Copenhagen for 3 days. You want to meet a friend in Copenhagen between day 8 and day 10. You want to spend 3 days in Bucharest. You plan to stay in Reykjavik for 3 days. You have to attend a workshop in Reykjavik between day 6 and day 8.

Here are the cities that have direct flights:
Valencia and Bucharest, Valencia and Porto, Porto and Lyon, Copenhagen and Bucharest, Dubrovnik and Munich, Dubrovnik and Copenhagen, Munich and Reykjavik, Copenhagen and Porto, Munich and Porto, Reykjavik and Copenhagen, Lyon and Bucharest, Munich and Lyon, Munich and Bucharest, Valencia and Lyon, Copenhagen and Valencia, Munich and Valencia, Munich and Copenhagen.

Find a trip plan of visiting the cities for 19 days by taking direct flights to commute between them.",rubric,Natural Plan golden_plan and official evaluation script,RUB-P-NPLAN-v1,answerable,"Natural Plan repository: code Apache-2.0, materials CC-BY per README."
P-L5-NPLAN-0042,planning,NaturalPlan/trip_planning,https://github.com/google-deepmind/natural-plan,data_json,trip_planning_example_967,L5,trip_planning,"You plan to visit 7 European cities for 14 days in total. You only take direct flights to commute between cities. You would like to visit Budapest for 2 days. During day 7 and day 8, you have to attend a conference in Budapest. You want to spend 3 days in Mykonos. You would like to visit Lyon for 4 days. You want to meet a friend in Lyon between day 1 and day 4. You would like to visit Reykjavik for 2 days. From day 6 to day 7, there is a annual show you want to attend in Reykjavik. You plan to stay in Lisbon for 3 days. You plan to stay in Athens for 4 days. You would like to visit Riga for 2 days.

Here are the cities that have direct flights:
Lisbon and Reykjavik, from Athens to Riga, Lisbon and Riga, Mykonos and Athens, Lisbon and Athens, from Reykjavik to Athens, Lyon and Lisbon, Lisbon and Budapest, Reykjavik and Budapest, Budapest and Mykonos.

Find a trip plan of visiting the cities for 14 days by taking direct flights to commute between them.",rubric,Natural Plan golden_plan and official evaluation script,RUB-P-NPLAN-v1,answerable,"Natural Plan repository: code Apache-2.0, materials CC-BY per README."
P-L5-NPLAN-0060,planning,NaturalPlan/trip_planning,https://github.com/google-deepmind/natural-plan,data_json,trip_planning_example_723,L5,trip_planning,"You plan to visit 6 European cities for 17 days in total. You only take direct flights to commute between cities. You want to spend 5 days in Venice. You would like to meet your friends at Venice between day 3 and day 7 to tour together. You would like to visit Amsterdam for 3 days. During day 1 and day 3, you have to attend a conference in Amsterdam. You would like to visit Athens for 5 days. You have to attend a workshop in Athens between day 7 and day 11. You plan to stay in Hamburg for 5 days. You plan to stay in Madrid for 2 days. You want to spend 2 days in Lyon.

Here are the cities that have direct flights:
Athens and Hamburg, Hamburg and Madrid, Amsterdam and Athens, Amsterdam and Lyon, Venice and Athens, Amsterdam and Venice, Madrid and Lyon, Amsterdam and Hamburg, Venice and Madrid, Venice and Hamburg, Amsterdam and Madrid, Athens and Madrid, Venice and Lyon.

Find a trip plan of visiting the cities for 17 days by taking direct flights to commute between them.",rubric,Natural Plan golden_plan and official evaluation script,RUB-P-NPLAN-v1,answerable,"Natural Plan repository: code Apache-2.0, materials CC-BY per README."
P-L5-NPLAN-0056,planning,NaturalPlan/trip_planning,https://github.com/google-deepmind/natural-plan,data_json,trip_planning_example_1121,L5,trip_planning,"You plan to visit 8 European cities for 15 days in total. You only take direct flights to commute between cities. You would like to visit Lyon for 3 days. You plan to stay in Istanbul for 2 days. You would like to visit Dubrovnik for 2 days. You would like to visit Tallinn for 2 days. You plan to stay in Dublin for 4 days. From day 11 to day 14, there is a annual show you want to attend in Dublin. You want to spend 4 days in Bucharest. You are going to attend a wedding in Bucharest between day 6 and day 9. You want to spend 2 days in Milan. You want to spend 3 days in Hamburg.

Here are the cities that have direct flights:
Milan and Hamburg, Istanbul and Lyon, Hamburg and Bucharest, Dublin and Tallinn, from Dubrovnik to Istanbul, Hamburg and Dublin, Istanbul and Bucharest, Bucharest and Dublin, Bucharest and Lyon, Istanbul and Hamburg, Lyon and Dublin, Dubrovnik and Dublin, Milan and Dublin, from Istanbul to Tallinn, Istanbul and Dublin, Istanbul and Milan.

Find a trip plan of visiting the cities for 15 days by taking direct flights to commute between them.",rubric,Natural Plan golden_plan and official evaluation script,RUB-P-NPLAN-v1,answerable,"Natural Plan repository: code Apache-2.0, materials CC-BY per README."
P-L5-NPLAN-0059,planning,NaturalPlan/trip_planning,https://github.com/google-deepmind/natural-plan,data_json,trip_planning_example_1144,L5,trip_planning,"You plan to visit 8 European cities for 20 days in total. You only take direct flights to commute between cities. You plan to stay in Dublin for 4 days. You want to spend 2 days in Porto. From day 6 to day 7, there is a annual show you want to attend in Porto. You would like to visit Prague for 4 days. You want to spend 3 days in Helsinki. You would like to visit Edinburgh for 4 days. You are going to attend a wedding in Edinburgh between day 7 and day 10. You want to spend 3 days in Valencia. You would like to meet your friends at Valencia between day 13 and day 15 to tour together. You plan to stay in Krakow for 4 days. You want to spend 3 days in Vilnius.

Here are the cities that have direct flights:
Helsinki and Vilnius, Prague and Krakow, Dublin and Porto, Helsinki and Dublin, Prague and Valencia, Porto and Edinburgh, Helsinki and Prague, Edinburgh and Prague, Dublin and Prague, Dublin and Valencia, Dublin and Edinburgh, Helsinki and Edinburgh, Valencia and Krakow, from Krakow to Vilnius, Porto and Valencia, Dublin and Krakow, Edinburgh and Krakow, Helsinki and Krakow.

Find a trip plan of visiting the cities for 20 days by taking direct flights to commute between them.",rubric,Natural Plan golden_plan and official evaluation script,RUB-P-NPLAN-v1,answerable,"Natural Plan repository: code Apache-2.0, materials CC-BY per README."
P-L5-NPLAN-0041,planning,NaturalPlan/trip_planning,https://github.com/google-deepmind/natural-plan,data_json,trip_planning_example_603,L5,trip_planning,"You plan to visit 6 European cities for 11 days in total. You only take direct flights to commute between cities. You want to spend 5 days in Valencia. You would like to meet your friends at Valencia between day 5 and day 9 to tour together. You would like to visit Berlin for 3 days. From day 2 to day 4, there is a annual show you want to attend in Berlin. You would like to visit Porto for 2 days. You plan to stay in Riga for 2 days. You plan to stay in Copenhagen for 2 days. You want to spend 2 days in Split. You want to meet a friend in Split between day 10 and day 11.

Here are the cities that have direct flights:
Berlin and Porto, Valencia and Copenhagen, Riga and Berlin, Riga and Copenhagen, Berlin and Copenhagen, Porto and Copenhagen, Berlin and Split, Porto and Valencia, Copenhagen and Split, Berlin and Valencia.

Find a trip plan of visiting the cities for 11 days by taking direct flights to commute between them.",rubric,Natural Plan golden_plan and official evaluation script,RUB-P-NPLAN-v1,answerable,"Natural Plan repository: code Apache-2.0, materials CC-BY per README."
P-L5-NPLAN-0045,planning,NaturalPlan/trip_planning,https://github.com/google-deepmind/natural-plan,data_json,trip_planning_example_1369,L5,trip_planning,"You plan to visit 9 European cities for 17 days in total. You only take direct flights to commute between cities. You would like to visit Vilnius for 3 days. You plan to stay in Oslo for 3 days. You would like to visit Dublin for 2 days. You plan to stay in Split for 3 days. You want to spend 2 days in Edinburgh. During day 2 and day 3, you have to attend a conference in Edinburgh. You would like to visit Vienna for 2 days. You plan to stay in Lyon for 5 days. You plan to visit relatives in Lyon between day 11 and day 15. You want to spend 2 days in Madrid. You would like to meet your friends at Madrid between day 10 and day 11 to tour together. You would like to visit Manchester for 3 days. From day 8 to day 10, there is a annual show you want to attend in Manchester.

Here are the cities that have direct flights:
Manchester and Madrid, Vienna and Split, Dublin and Madrid, Vienna and Manchester, Vilnius and Split, Oslo and Split, Oslo and Lyon, Oslo and Madrid, Lyon and Split, Dublin and Manchester, Edinburgh and Oslo, Madrid and Lyon, Oslo and Manchester, Vienna and Lyon, Oslo and Vienna, Vilnius and Vienna, Edinburgh and Madrid, Madrid and Split, Oslo and Vilnius, Vienna and Madrid, Dublin and Vienna, Dublin and Edinburgh, from Manchester to Split, Dublin and Oslo, Dublin and Lyon, Dublin and Split.

Find a trip plan of visiting the cities for 17 days by taking direct flights to commute between them.",rubric,Natural Plan golden_plan and official evaluation script,RUB-P-NPLAN-v1,answerable,"Natural Plan repository: code Apache-2.0, materials CC-BY per README."
